21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.920 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.671 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.549 ms *
18,* * *
21,* * *
22,* * *
23,* * *
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.503 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.105 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.757 ms *
18,* * *
21,* * *
18,* * *
21,* * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.368 ms * *
18,* * *
21,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.915 ms,4.922 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.563 ms * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.414 ms,79.406 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.143 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.553 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.647 ms,79.414 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.364 ms,4.382 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.423 ms,79.379 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.399 ms,79.601 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.901 ms,4.912 ms *
18,* * *
21,* * *
22,* * *
23,* * *
24,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),10.385 ms,10.409 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.137 ms * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.491 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.575 ms,5.678 ms *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.701 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.872 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.495 ms *
18,* * *
21,* * *
