TA3,PN,04-22-2017,00:02,Running
TP1,UN,04-22-2017,00:02,Running
TP1,PN,04-22-2017,00:02,Running
TP2,UN,04-22-2017,00:02,Running
TP2,PN,04-22-2017,00:02,Running
TP3,UN,04-22-2017,00:02,Running
TP3,PN,04-22-2017,00:02,Running
UU1,UN,04-22-2017,00:02,Running
UU1,PN,04-22-2017,00:02,Running
UU2,UN,04-22-2017,00:02,Running
UU2,PN,04-22-2017,00:02,Running
UU3,UN,04-22-2017,00:02,Not-Running
UU3,PN,04-22-2017,00:02,Running
UU4,UN,04-22-2017,00:02,Running
UU4,PN,04-22-2017,00:02,Running
UC1,UN,04-22-2017,00:02,Running
UC1,PN,04-22-2017,00:02,Running
UC2,UN,04-22-2017,00:02,Running
UC2,PN,04-22-2017,00:02,Running
TA1,UN,04-22-2017,00:11,Running
TA1,PN,04-22-2017,00:11,Running
TA2,UN,04-22-2017,00:11,Running
TA2,PN,04-22-2017,00:11,Running
TA3,UN,04-22-2017,00:11,Running
TA3,PN,04-22-2017,00:11,Running
TP1,UN,04-22-2017,00:11,Running
TP1,PN,04-22-2017,00:11,Running
TP2,UN,04-22-2017,00:11,Running
TP2,PN,04-22-2017,00:11,Running
TP3,UN,04-22-2017,00:11,Running
TP3,PN,04-22-2017,00:11,Running
UU1,UN,04-22-2017,00:11,Running
UU1,PN,04-22-2017,00:11,Running
UU2,UN,04-22-2017,00:11,Running
UU2,PN,04-22-2017,00:11,Running
UU3,UN,04-22-2017,00:11,Running
UU3,PN,04-22-2017,00:11,Running
UU4,UN,04-22-2017,00:11,Running
UU4,PN,04-22-2017,00:11,Running
UC1,UN,04-22-2017,00:11,Running
UC1,PN,04-22-2017,00:11,Running
UC2,UN,04-22-2017,00:11,Running
UC2,PN,04-22-2017,00:11,Running
TA1,UN,04-22-2017,03:24,Running
TA1,PN,04-22-2017,03:24,Running
TA2,UN,04-22-2017,03:24,Running
TA2,PN,04-22-2017,03:24,Running
TA3,UN,04-22-2017,03:24,Running
TA3,PN,04-22-2017,03:24,Running
TP1,UN,04-22-2017,03:24,Running
TP1,PN,04-22-2017,03:24,Running
TP2,UN,04-22-2017,03:24,Running
TP2,PN,04-22-2017,03:24,Running
TP3,UN,04-22-2017,03:24,Running
TP3,PN,04-22-2017,03:24,Running
UU1,UN,04-22-2017,03:24,Running
UU1,PN,04-22-2017,03:24,Running
UU2,UN,04-22-2017,03:24,Running
UU2,PN,04-22-2017,03:24,Running
UU3,UN,04-22-2017,03:24,Running
UU3,PN,04-22-2017,03:24,Running
UU4,UN,04-22-2017,03:24,Running
UU4,PN,04-22-2017,03:24,Running
UC1,UN,04-22-2017,03:24,Running
UC1,PN,04-22-2017,03:24,Running
UC2,UN,04-22-2017,03:24,Running
UC2,PN,04-22-2017,03:24,Running
TA1,UN,04-23-2017,02:57,Running
TA1,PN,04-23-2017,02:57,Running
TA2,UN,04-23-2017,02:57,Running
TA2,PN,04-23-2017,02:57,Running
TA3,UN,04-23-2017,02:57,Running
TA3,PN,04-23-2017,02:57,Running
TP1,UN,04-23-2017,02:57,Running
TP1,PN,04-23-2017,02:57,Running
TP2,UN,04-23-2017,02:57,Running
TP2,PN,04-23-2017,02:57,Running
TP3,UN,04-23-2017,02:57,Running
TP3,PN,04-23-2017,02:57,Running
UU1,UN,04-23-2017,02:57,Running
UU1,PN,04-23-2017,02:57,Running
UU2,UN,04-23-2017,02:57,Running
UU2,PN,04-23-2017,02:57,Running
UU3,UN,04-23-2017,02:57,Running
UU3,PN,04-23-2017,02:57,Running
UU4,UN,04-23-2017,02:57,Running
UU4,PN,04-23-2017,02:57,Running
UC1,UN,04-23-2017,02:57,Running
UC1,PN,04-23-2017,02:57,Running
UC2,UN,04-23-2017,02:57,Running
UC2,PN,04-23-2017,02:57,Running
TA1,UN,04-25-2017,02:17,Running
TA1,PN,04-25-2017,02:17,Running
TA2,UN,04-25-2017,02:17,Running
TA2,PN,04-25-2017,02:17,Running
TA3,UN,04-25-2017,02:17,Running
TA3,PN,04-25-2017,02:17,Running
TP1,UN,04-25-2017,02:17,Running
TP1,PN,04-25-2017,02:17,Running
TP2,UN,04-25-2017,02:17,Running
TP2,PN,04-25-2017,02:17,Running
TP3,UN,04-25-2017,02:17,Running
TP3,PN,04-25-2017,02:17,Running
UU1,UN,04-25-2017,02:17,Running
UU1,PN,04-25-2017,02:17,Running
UU2,UN,04-25-2017,02:17,Running
UU2,PN,04-25-2017,02:17,Running
UU3,UN,04-25-2017,02:17,Running
UU3,PN,04-25-2017,02:17,Running
UU4,UN,04-25-2017,02:17,Running
UU4,PN,04-25-2017,02:17,Running
